index,GHO (CODE),GHO (DISPLAY),GHO (URL),DATASOURCE (CODE),DATASOURCE (DISPLAY),DATASOURCE (URL),PUBLISHSTATE (CODE),PUBLISHSTATE (DISPLAY),PUBLISHSTATE (URL),YEAR (CODE),YEAR (DISPLAY),YEAR (URL),REGION (CODE),STARTYEAR,ENDYEAR,REGION (DISPLAY),REGION (URL),WORLDBANKINCOMEGROUP (CODE),WORLDBANKINCOMEGROUP (DISPLAY),WORLDBANKINCOMEGROUP (URL),COUNTRY (CODE),COUNTRY (DISPLAY),COUNTRY (URL),EDUCATIONLEVEL (CODE),EDUCATIONLEVEL (DISPLAY),EDUCATIONLEVEL (URL),SEX (CODE),SEX (DISPLAY),SEX (URL),RESIDENCEAREATYPE (CODE),RESIDENCEAREATYPE (DISPLAY),RESIDENCEAREATYPE (URL),WEALTHQUINTILE (CODE),WEALTHQUINTILE (DISPLAY),WEALTHQUINTILE (URL),Display Value,Numeric,Low,High,StdErr,StdDev,Comments
229,pncall3,Postnatal care visit within two days of birth (in the three years preceding the survey) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3340,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008,2008,,WPR,2008,2008,Western Pacific,,,,,PHL,Philippines,,,,,,,,,,,WQ3,Q3,,62.6,62.61000,,,,,
230,pncall3,Postnatal care visit within two days of birth (in the three years preceding the survey) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3340,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008,2008,,WPR,2008,2008,Western Pacific,,,,,PHL,Philippines,,,,,,,,,,,WQ4,Q4,,79.3,79.33000,,,,,
231,pncall3,Postnatal care visit within two days of birth (in the three years preceding the survey) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3340,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008,2008,,WPR,2008,2008,Western Pacific,,,,,PHL,Philippines,,,,,,,,,,,WQ5,Q5 (Richest),,89.7,89.70000,,,,,
232,pnchome5,Postnatal care visit within two days of birth - born outside a health facility (in the five years preceding the survey) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3341,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008,2008,,WPR,2008,2008,Western Pacific,,,,,PHL,Philippines,,,,,,,,,,,WQ3,Q3,,23.3,23.34000,,,,,
233,pnchome5,Postnatal care visit within two days of birth - born outside a health facility (in the five years preceding the survey) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3341,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008,2008,,WPR,2008,2008,Western Pacific,,,,,PHL,Philippines,,,,,,,,,,,WQ4,Q4,,24.1,24.12000,,,,,
234,pnchome5,Postnatal care visit within two days of birth - born outside a health facility (in the five years preceding the survey) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3341,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008,2008,,WPR,2008,2008,Western Pacific,,,,,PHL,Philippines,,,,,,,,,,,WQ5,Q5 (Richest),,28.9,28.91000,,,,,
235,pncall5,Postnatal care visit within two days of birth (in the five years preceding the survey) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3340,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008,2008,,WPR,2008,2008,Western Pacific,,,,,PHL,Philippines,,NHLM,None,,,,,,,,,,,25.4,25.42000,,,,,
236,pnchome3,Postnatal care visit within two days of birth - born outside a health facility (in the three years preceding the survey) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3341,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008,2008,,WPR,2008,2008,Western Pacific,,,,,PHL,Philippines,,NHLM,None,,,,,,,,,,,21.0,20.96000,,,,,
237,pncall5,Postnatal care visit within two days of birth (in the five years preceding the survey) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3340,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008,2008,,WPR,2008,2008,Western Pacific,,,,,PHL,Philippines,,SHLM,Secondary or higher,,,,,,,,,,,67.1,67.07000,,,,,
238,pncall5,Postnatal care visit within two days of birth (in the five years preceding the survey) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3340,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008,2008,,WPR,2008,2008,Western Pacific,,,,,PHL,Philippines,,PRLM,Primary,,,,,,,,,,,37.8,37.77000,,,,,
239,MDG_0000000027,Children aged <5 years stunted (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/72,NLIS_312772,NLIS_312772,http://apps.who.int/nutrition/landscape/mddetails.aspx?sourcecode=312772,PUBLISHED,Published,,2003,2003,,WPR,2003,2003,Western Pacific,,,,,PHL,Philippines,,,,,BTSX,Both sexes,,,,,,,,33.8,33.80000,,,,,
240,MDG_0000000027,Children aged <5 years stunted (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/72,NLIS_313072,NLIS_313072,http://apps.who.int/nutrition/landscape/mddetails.aspx?sourcecode=313072,PUBLISHED,Published,,2008,2008,,WPR,2008,2008,Western Pacific,,,,,PHL,Philippines,,,,,BTSX,Both sexes,,,,,,,,32.3,32.30000,,,,,
241,MDG_0000000027,Children aged <5 years stunted (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/72,NLIS_313143,NLIS_313143,http://apps.who.int/nutrition/landscape/mddetails.aspx?sourcecode=313143,PUBLISHED,Published,,2011,2011,,WPR,2011,2011,Western Pacific,,,,,PHL,Philippines,,,,,FMLE,Female,,,,,,,,32.2,32.20000,,,,,
242,WHOSIS_000008,Children aged <5 years underweight (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/27,NLIS_310416,NLIS_310416,http://apps.who.int/nutrition/landscape/mddetails.aspx?sourcecode=310416,PUBLISHED,Published,,1989-1990,1989-1990,,WPR,1989,1990,Western Pacific,,,,,PHL,Philippines,,,,,BTSX,Both sexes,,,,,,,,29.9,29.90000,,,,,
243,WHOSIS_000008,Children aged <5 years underweight (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/27,NLIS_312176,NLIS_312176,http://apps.who.int/nutrition/landscape/mddetails.aspx?sourcecode=312176,PUBLISHED,Published,,1998,1998,,WPR,1998,1998,Western Pacific,,,,,PHL,Philippines,,,,,BTSX,Both sexes,,,,,,,,28.3,28.30000,,,,,
244,WHOSIS_000008,Children aged <5 years underweight (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/27,NLIS_311510,NLIS_311510,http://apps.who.int/nutrition/landscape/mddetails.aspx?sourcecode=311510,PUBLISHED,Published,,1993,1993,,WPR,1993,1993,Western Pacific,,,,,PHL,Philippines,,,,,BTSX,Both sexes,,,,,,,,26.3,26.30000,,,,,
245,WHOSIS_000008,Children aged <5 years underweight (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/27,NLIS_313277,NLIS_313277,http://apps.who.int/nutrition/landscape/mddetails.aspx?sourcecode=313277,PUBLISHED,Published,,2013-2014,2013-2014,,WPR,2013,2014,Western Pacific,,,,,PHL,Philippines,,,,,FMLE,Female,,,,,,,,20.5,20.50000,,,,,
246,WHOSIS_000008,Children aged <5 years underweight (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/27,NLIS_313143,NLIS_313143,http://apps.who.int/nutrition/landscape/mddetails.aspx?sourcecode=313143,PUBLISHED,Published,,2011,2011,,WPR,2011,2011,Western Pacific,,,,,PHL,Philippines,,,,,FMLE,Female,,,,,,,,20.3,20.30000,,,,,
247,WHOSIS_000008,Children aged <5 years underweight (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/27,NLIS_312772,NLIS_312772,http://apps.who.int/nutrition/landscape/mddetails.aspx?sourcecode=312772,PUBLISHED,Published,,2003,2003,,WPR,2003,2003,Western Pacific,,,,,PHL,Philippines,,,,,MLE,Male,,,,,,,,20.3,20.30000,,,,,
248,NUTRITION_564,Children aged <5 years wasted for age (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/302,NLIS_313277,NLIS_313277,http://apps.who.int/nutrition/landscape/mddetails.aspx?sourcecode=313277,PUBLISHED,Published,,2013-2014,2013-2014,,WPR,2013,2014,Western Pacific,,,,,PHL,Philippines,,,,,BTSX,Both sexes,,,,,,,,7.9,7.90000,,,,,
249,NUTRITION_564,Children aged <5 years wasted for age (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/302,NLIS_313143,NLIS_313143,http://apps.who.int/nutrition/landscape/mddetails.aspx?sourcecode=313143,PUBLISHED,Published,,2011,2011,,WPR,2011,2011,Western Pacific,,,,,PHL,Philippines,,,,,BTSX,Both sexes,,,,,,,,7.3,7.30000,,,,,
250,NUTRITION_564,Children aged <5 years wasted for age (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/302,NLIS_313072,NLIS_313072,http://apps.who.int/nutrition/landscape/mddetails.aspx?sourcecode=313072,PUBLISHED,Published,,2008,2008,,WPR,2008,2008,Western Pacific,,,,,PHL,Philippines,,,,,BTSX,Both sexes,,,,,,,,6.9,6.90000,,,,,
251,NUTRITION_564,Children aged <5 years wasted for age (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/302,NLIS_312772,NLIS_312772,http://apps.who.int/nutrition/landscape/mddetails.aspx?sourcecode=312772,PUBLISHED,Published,,2003,2003,,WPR,2003,2003,Western Pacific,,,,,PHL,Philippines,,,,,MLE,Male,,,,,,,,6.5,6.50000,,,,,
252,NUTRITION_564,Children aged <5 years wasted for age (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/302,NLIS_310338,NLIS_310338,http://apps.who.int/nutrition/landscape/mddetails.aspx?sourcecode=310338,PUBLISHED,Published,,1982,1982,,WPR,1982,1982,Western Pacific,,,,,PHL,Philippines,,,,,BTSX,Both sexes,,,,,,,,6.1,6.10000,,,,,
253,NUTRITION_564,Children aged <5 years wasted for age (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/302,NLIS_312772,NLIS_312772,http://apps.who.int/nutrition/landscape/mddetails.aspx?sourcecode=312772,PUBLISHED,Published,,2003,2003,,WPR,2003,2003,Western Pacific,,,,,PHL,Philippines,,,,,FMLE,Female,,,,,,,,5.5,5.50000,,,,,
254,WHOSIS_000009,Children aged <5 years overweight (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/74,NLIS_313143,NLIS_313143,http://apps.who.int/nutrition/landscape/mddetails.aspx?sourcecode=313143,PUBLISHED,Published,,2011,2011,,WPR,2011,2011,Western Pacific,,,,,PHL,Philippines,,,,,FMLE,Female,,,,,,,,3.9,3.90000,,,,,
255,WHOSIS_000009,Children aged <5 years overweight (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/74,NLIS_312772,NLIS_312772,http://apps.who.int/nutrition/landscape/mddetails.aspx?sourcecode=312772,PUBLISHED,Published,,2003,2003,,WPR,2003,2003,Western Pacific,,,,,PHL,Philippines,,,,,FMLE,Female,,,,,,,,2.2,2.20000,,,,,
256,WHOSIS_000009,Children aged <5 years overweight (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/74,NLIS_311346,NLIS_311346,http://apps.who.int/nutrition/landscape/mddetails.aspx?sourcecode=311346,PUBLISHED,Published,,1992,1992,,WPR,1992,1992,Western Pacific,,,,,PHL,Philippines,,,,,BTSX,Both sexes,,,,,,,,1.7,1.70000,,,,,
257,WHOSIS_000006,Infants exclusively breastfed for the first six months of life (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/130,,,,PUBLISHED,Published,,2008,2008,,WPR,2008,2008,Western Pacific,,,,,PHL,Philippines,,,,,,,,,,,,,,33.0,32.96902,,,,,
258,LBW_PREVALENCE,"Low birth weight, prevalence (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/76,,,,PUBLISHED,Published,,2004,2004,,WPR,2004,2004,Western Pacific,,,,,PHL,Philippines,,,,,,,,,,,,,,21.1 [14.7-27.4],21.10000,14.7,27.4,,,
259,LBW_PREVALENCE,"Low birth weight, prevalence (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/76,,,,PUBLISHED,Published,,2005,2005,,WPR,2005,2005,Western Pacific,,,,,PHL,Philippines,,,,,,,,,,,,,,21.0 [14.5-27.5],21.00000,14.5,27.5,,,
260,LBW_PREVALENCE,"Low birth weight, prevalence (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/76,,,,PUBLISHED,Published,,2006,2006,,WPR,2006,2006,Western Pacific,,,,,PHL,Philippines,,,,,,,,,,,,,,20.9 [14.7-27.0],20.90000,14.7,27.0,,,
261,LBW_PREVALENCE,"Low birth weight, prevalence (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/76,,,,PUBLISHED,Published,,2007,2007,,WPR,2007,2007,Western Pacific,,,,,PHL,Philippines,,,,,,,,,,,,,,20.8 [14.3-27.1],20.80000,14.3,27.1,,,
262,LBW_NUMBER,Low birth weight (in thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/76,,,,PUBLISHED,Published,,2008,2008,,WPR,2008,2008,Western Pacific,,,,,PHL,Philippines,,,,,,,,,,,,,,484.0 [340.9-638.8],484.00000,340.9,638.8,,,
263,LBW_NUMBER,Low birth weight (in thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/76,,,,PUBLISHED,Published,,2009,2009,,WPR,2009,2009,Western Pacific,,,,,PHL,Philippines,,,,,,,,,,,,,,481.3 [338.5-644.8],481.30000,338.5,644.8,,,
264,LBW_NUMBER,Low birth weight (in thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/76,,,,PUBLISHED,Published,,2010,2010,,WPR,2010,2010,Western Pacific,,,,,PHL,Philippines,,,,,,,,,,,,,,479.7 [332.2-620.0],479.70000,332.2,620.0,,,
265,LBW_NUMBER,Low birth weight (in thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/76,,,,PUBLISHED,Published,,2011,2011,,WPR,2011,2011,Western Pacific,,,,,PHL,Philippines,,,,,,,,,,,,,,479.4 [339.5-612.8],479.40000,339.5,612.8,,,
266,MCV2,Measles-containing-vaccine second-dose (MCV2) immunization coverage by the nationally recommended age (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4756,,,,PUBLISHED,Published,,2012,2012,,WPR,2012,2012,Western Pacific,,WB_LMI,Lower-middle-income,,PHL,Philippines,,,,,,,,,,,,,,35,35.00000,,,,,
267,MCV2,Measles-containing-vaccine second-dose (MCV2) immunization coverage by the nationally recommended age (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4756,,,,PUBLISHED,Published,,2013,2013,,WPR,2013,2013,Western Pacific,,WB_LMI,Lower-middle-income,,PHL,Philippines,,,,,,,,,,,,,,45,45.00000,,,,,
268,MCV2,Measles-containing-vaccine second-dose (MCV2) immunization coverage by the nationally recommended age (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4756,,,,PUBLISHED,Published,,2014,2014,,WPR,2014,2014,Western Pacific,,WB_LMI,Lower-middle-income,,PHL,Philippines,,,,,,,,,,,,,,47,47.00000,,,,,
269,MCV2,Measles-containing-vaccine second-dose (MCV2) immunization coverage by the nationally recommended age (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4756,,,,PUBLISHED,Published,,2015,2015,,WPR,2015,2015,Western Pacific,,WB_LMI,Lower-middle-income,,PHL,Philippines,,,,,,,,,,,,,,51,51.00000,,,,,
270,WHS4_100,Diphtheria tetanus toxoid and pertussis (DTP3) immunization coverage among 1-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/88,,,,PUBLISHED,Published,,1993,1993,,WPR,1993,1993,Western Pacific,,WB_LMI,Lower-middle-income,,PHL,Philippines,,,,,,,,,,,,,,76,76.00000,,,,,
271,WHS4_100,Diphtheria tetanus toxoid and pertussis (DTP3) immunization coverage among 1-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/88,,,,PUBLISHED,Published,,1994,1994,,WPR,1994,1994,Western Pacific,,WB_LMI,Lower-middle-income,,PHL,Philippines,,,,,,,,,,,,,,73,73.00000,,,,,
272,WHS4_100,Diphtheria tetanus toxoid and pertussis (DTP3) immunization coverage among 1-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/88,,,,PUBLISHED,Published,,1995,1995,,WPR,1995,1995,Western Pacific,,WB_LMI,Lower-middle-income,,PHL,Philippines,,,,,,,,,,,,,,70,70.00000,,,,,
273,WHS4_100,Diphtheria tetanus toxoid and pertussis (DTP3) immunization coverage among 1-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/88,,,,PUBLISHED,Published,,1996,1996,,WPR,1996,1996,Western Pacific,,WB_LMI,Lower-middle-income,,PHL,Philippines,,,,,,,,,,,,,,75,75.00000,,,,,
274,WHS4_100,Diphtheria tetanus toxoid and pertussis (DTP3) immunization coverage among 1-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/88,,,,PUBLISHED,Published,,2010,2010,,WPR,2010,2010,Western Pacific,,WB_LMI,Lower-middle-income,,PHL,Philippines,,,,,,,,,,,,,,79,79.00000,,,,,
275,WHS4_100,Diphtheria tetanus toxoid and pertussis (DTP3) immunization coverage among 1-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/88,,,,PUBLISHED,Published,,2011,2011,,WPR,2011,2011,Western Pacific,,WB_LMI,Lower-middle-income,,PHL,Philippines,,,,,,,,,,,,,,87,87.00000,,,,,
276,WHS4_100,Diphtheria tetanus toxoid and pertussis (DTP3) immunization coverage among 1-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/88,,,,PUBLISHED,Published,,2012,2012,,WPR,2012,2012,Western Pacific,,WB_LMI,Lower-middle-income,,PHL,Philippines,,,,,,,,,,,,,,88,88.00000,,,,,
277,WHS4_100,Diphtheria tetanus toxoid and pertussis (DTP3) immunization coverage among 1-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/88,,,,PUBLISHED,Published,,2013,2013,,WPR,2013,2013,Western Pacific,,WB_LMI,Lower-middle-income,,PHL,Philippines,,,,,,,,,,,,,,89,89.00000,,,,,
278,WHS4_117,Hepatitis B (HepB3) immunization coverage among 1-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/95,,,,PUBLISHED,Published,,2006,2006,,WPR,2006,2006,Western Pacific,,WB_LMI,Lower-middle-income,,PHL,Philippines,,,,,,,,,,,,,,77,77.00000,,,,,
279,WHS4_117,Hepatitis B (HepB3) immunization coverage among 1-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/95,,,,PUBLISHED,Published,,2007,2007,,WPR,2007,2007,Western Pacific,,WB_LMI,Lower-middle-income,,PHL,Philippines,,,,,,,,,,,,,,87,87.00000,,,,,
280,WHS4_117,Hepatitis B (HepB3) immunization coverage among 1-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/95,,,,PUBLISHED,Published,,2008,2008,,WPR,2008,2008,Western Pacific,,WB_LMI,Lower-middle-income,,PHL,Philippines,,,,,,,,,,,,,,88,88.00000,,,,,
281,WHS4_117,Hepatitis B (HepB3) immunization coverage among 1-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/95,,,,PUBLISHED,Published,,2009,2009,,WPR,2009,2009,Western Pacific,,WB_LMI,Lower-middle-income,,PHL,Philippines,,,,,,,,,,,,,,85,85.00000,,,,,
282,WHS4_543,BCG immunization coverage among 1-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2442,,,,PUBLISHED,Published,,1992,1992,,WPR,1992,1992,Western Pacific,,WB_LMI,Lower-middle-income,,PHL,Philippines,,,,,,,,,,,,,,94,94.00000,,,,,
283,WHS4_543,BCG immunization coverage among 1-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2442,,,,PUBLISHED,Published,,1993,1993,,WPR,1993,1993,Western Pacific,,WB_LMI,Lower-middle-income,,PHL,Philippines,,,,,,,,,,,,,,91,91.00000,,,,,
284,WHS4_543,BCG immunization coverage among 1-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2442,,,,PUBLISHED,Published,,1994,1994,,WPR,1994,1994,Western Pacific,,WB_LMI,Lower-middle-income,,PHL,Philippines,,,,,,,,,,,,,,86,86.00000,,,,,
285,WHS4_543,BCG immunization coverage among 1-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2442,,,,PUBLISHED,Published,,1995,1995,,WPR,1995,1995,Western Pacific,,WB_LMI,Lower-middle-income,,PHL,Philippines,,,,,,,,,,,,,,82,82.00000,,,,,
286,WHS4_543,BCG immunization coverage among 1-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2442,,,,PUBLISHED,Published,,2009,2009,,WPR,2009,2009,Western Pacific,,WB_LMI,Lower-middle-income,,PHL,Philippines,,,,,,,,,,,,,,90,90.00000,,,,,
287,WHS4_543,BCG immunization coverage among 1-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2442,,,,PUBLISHED,Published,,2010,2010,,WPR,2010,2010,Western Pacific,,WB_LMI,Lower-middle-income,,PHL,Philippines,,,,,,,,,,,,,,83,83.00000,,,,,
288,WHS4_543,BCG immunization coverage among 1-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2442,,,,PUBLISHED,Published,,2011,2011,,WPR,2011,2011,Western Pacific,,WB_LMI,Lower-middle-income,,PHL,Philippines,,,,,,,,,,,,,,91,91.00000,,,,,
289,WHS4_543,BCG immunization coverage among 1-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2442,,,,PUBLISHED,Published,,2012,2012,,WPR,2012,2012,Western Pacific,,WB_LMI,Lower-middle-income,,PHL,Philippines,,,,,,,,,,,,,,89,89.00000,,,,,
290,WHS4_544,Polio (Pol3) immunization coverage among 1-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2443,,,,PUBLISHED,Published,,1990,1990,,WPR,1990,1990,Western Pacific,,WB_LMI,Lower-middle-income,,PHL,Philippines,,,,,,,,,,,,,,88,88.00000,,,,,
291,WHS4_544,Polio (Pol3) immunization coverage among 1-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2443,,,,PUBLISHED,Published,,1991,1991,,WPR,1991,1991,Western Pacific,,WB_LMI,Lower-middle-income,,PHL,Philippines,,,,,,,,,,,,,,90,90.00000,,,,,
292,WHS4_544,Polio (Pol3) immunization coverage among 1-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2443,,,,PUBLISHED,Published,,1992,1992,,WPR,1992,1992,Western Pacific,,WB_LMI,Lower-middle-income,,PHL,Philippines,,,,,,,,,,,,,,78,78.00000,,,,,
293,WHS4_544,Polio (Pol3) immunization coverage among 1-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2443,,,,PUBLISHED,Published,,1993,1993,,WPR,1993,1993,Western Pacific,,WB_LMI,Lower-middle-income,,PHL,Philippines,,,,,,,,,,,,,,74,74.00000,,,,,
294,WHS4_544,Polio (Pol3) immunization coverage among 1-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2443,,,,PUBLISHED,Published,,2007,2007,,WPR,2007,2007,Western Pacific,,WB_LMI,Lower-middle-income,,PHL,Philippines,,,,,,,,,,,,,,87,87.00000,,,,,
295,WHS4_544,Polio (Pol3) immunization coverage among 1-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2443,,,,PUBLISHED,Published,,2008,2008,,WPR,2008,2008,Western Pacific,,WB_LMI,Lower-middle-income,,PHL,Philippines,,,,,,,,,,,,,,91,91.00000,,,,,
296,WHS4_544,Polio (Pol3) immunization coverage among 1-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2443,,,,PUBLISHED,Published,,2009,2009,,WPR,2009,2009,Western Pacific,,WB_LMI,Lower-middle-income,,PHL,Philippines,,,,,,,,,,,,,,86,86.00000,,,,,
297,WHS4_544,Polio (Pol3) immunization coverage among 1-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2443,,,,PUBLISHED,Published,,2010,2010,,WPR,2010,2010,Western Pacific,,WB_LMI,Lower-middle-income,,PHL,Philippines,,,,,,,,,,,,,,78,78.00000,,,,,
298,WHS8_110,Measles-containing-vaccine first-dose (MCV1) immunization coverage among 1-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2,,,,PUBLISHED,Published,,1995,1995,,WPR,1995,1995,Western Pacific,,WB_LMI,Lower-middle-income,,PHL,Philippines,,,,,,,,,,,,,,72,72.00000,,,,,
299,WHS8_110,Measles-containing-vaccine first-dose (MCV1) immunization coverage among 1-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2,,,,PUBLISHED,Published,,1996,1996,,WPR,1996,1996,Western Pacific,,WB_LMI,Lower-middle-income,,PHL,Philippines,,,,,,,,,,,,,,76,76.00000,,,,,
300,WHS8_110,Measles-containing-vaccine first-dose (MCV1) immunization coverage among 1-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2,,,,PUBLISHED,Published,,1997,1997,,WPR,1997,1997,Western Pacific,,WB_LMI,Lower-middle-income,,PHL,Philippines,,,,,,,,,,,,,,79,79.00000,,,,,
301,WHS8_110,Measles-containing-vaccine first-dose (MCV1) immunization coverage among 1-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2,,,,PUBLISHED,Published,,1998,1998,,WPR,1998,1998,Western Pacific,,WB_LMI,Lower-middle-income,,PHL,Philippines,,,,,,,,,,,,,,80,80.00000,,,,,
302,WHS8_110,Measles-containing-vaccine first-dose (MCV1) immunization coverage among 1-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2,,,,PUBLISHED,Published,,2011,2011,,WPR,2011,2011,Western Pacific,,WB_LMI,Lower-middle-income,,PHL,Philippines,,,,,,,,,,,,,,87,87.00000,,,,,
303,WHS8_110,Measles-containing-vaccine first-dose (MCV1) immunization coverage among 1-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2,,,,PUBLISHED,Published,,2012,2012,,WPR,2012,2012,Western Pacific,,WB_LMI,Lower-middle-income,,PHL,Philippines,,,,,,,,,,,,,,87,87.00000,,,,,
304,WHS8_110,Measles-containing-vaccine first-dose (MCV1) immunization coverage among 1-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2,,,,PUBLISHED,Published,,2013,2013,,WPR,2013,2013,Western Pacific,,WB_LMI,Lower-middle-income,,PHL,Philippines,,,,,,,,,,,,,,87,87.00000,,,,,
305,WHS8_110,Measles-containing-vaccine first-dose (MCV1) immunization coverage among 1-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2,,,,PUBLISHED,Published,,2014,2014,,WPR,2014,2014,Western Pacific,,WB_LMI,Lower-middle-income,,PHL,Philippines,,,,,,,,,,,,,,79,79.00000,,,,,
306,WHS4_128,Neonates protected at birth against neonatal tetanus (PAB) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/98,,,,PUBLISHED,Published,,1986,1986,,WPR,1986,1986,Western Pacific,,,,,PHL,Philippines,,,,,,,,,,,,,,31,31.00000,,,,,
307,WHS4_128,Neonates protected at birth against neonatal tetanus (PAB) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/98,,,,PUBLISHED,Published,,1987,1987,,WPR,1987,1987,Western Pacific,,,,,PHL,Philippines,,,,,,,,,,,,,,39,39.00000,,,,,
