index,GHO (CODE),GHO (DISPLAY),GHO (URL),DATASOURCE (CODE),DATASOURCE (DISPLAY),DATASOURCE (URL),PUBLISHSTATE (CODE),PUBLISHSTATE (DISPLAY),PUBLISHSTATE (URL),YEAR (CODE),YEAR (DISPLAY),YEAR (URL),REGION (CODE),STARTYEAR,ENDYEAR,REGION (DISPLAY),REGION (URL),COUNTRY (CODE),COUNTRY (DISPLAY),COUNTRY (URL),AGEGROUP (CODE),AGEGROUP (DISPLAY),AGEGROUP (URL),EDUCATIONLEVEL (CODE),EDUCATIONLEVEL (DISPLAY),EDUCATIONLEVEL (URL),SEX (CODE),SEX (DISPLAY),SEX (URL),RESIDENCEAREATYPE (CODE),RESIDENCEAREATYPE (DISPLAY),RESIDENCEAREATYPE (URL),WEALTHQUINTILE (CODE),WEALTHQUINTILE (DISPLAY),WEALTHQUINTILE (URL),DHSMICSGEOREGION (CODE),DHSMICSGEOREGION (DISPLAY),DHSMICSGEOREGION (URL),WEALTHDECILE (CODE),WEALTHDECILE (DISPLAY),WEALTHDECILE (URL),Display Value,Numeric,Low,High,StdErr,StdDev,Comments
7775,asfr1,Adolescent fertility rate (births per 1000 women aged 15-19 years),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3322,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2017.0,2017,,WPR,2017,2017,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,,,,PHLDHS201713,13 national capital,,,,,29.1 [17.3-48.5],29.09876,17.31708,48.5005,,,
7776,bfearly,Early initiation of breastfeeding (in the two years preceding the survey) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3336,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2017.0,2017,,WPR,2017,2017,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,,,,PHLDHS201701,01 ilocos,,,,,56.2 [44.9-66.9],56.20815,44.94807,66.86304,,,
7777,bfearly,Early initiation of breastfeeding (in the two years preceding the survey) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3336,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2017.0,2017,,WPR,2017,2017,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,,,,PHLDHS201703,03 central luzon,,,,,35.5 [29.1-42.6],35.53244,29.08261,42.55436,,,
7778,u5mr,Under-five mortality rate (deaths per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3345,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2013.0,2013,,WPR,2013,2013,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,,,,PHLDHS201316,16 XIII - Caraga,,,,,38.3 [25.9-56.3],38.29250,25.89036,56.29226,,,Attention - Estimate is based on 250-499 unweighted person-years of exposure to the risk of death.
7779,uwgt5,Underweight prevalence in children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3329,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2013.0,2013,,WPR,2013,2013,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,,,,PHLDHS201306,06 IVA - CALABARZON,,,,,No data,,,,,,Not available.
7780,uwgt5,Underweight prevalence in children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3329,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2013.0,2013,,WPR,2013,2013,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,,,,PHLDHS201308,08 V - Bicol,,,,,No data,,,,,,Not available.
7781,uwgt5,Underweight prevalence in children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3329,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2013.0,2013,,WPR,2013,2013,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,,,,PHLDHS201313,13 X - Northern Mindanao,,,,,No data,,,,,,Not available.
7782,uwgt5,Underweight prevalence in children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3329,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2013.0,2013,,WPR,2013,2013,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,,,,PHLDHS201315,15 XII - SOCCSKSARGEN,,,,,No data,,,,,,Not available.
7783,vbcg,BCG immunization coverage among one-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3325,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2013.0,2013,,WPR,2013,2013,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,,,,PHLDHS201305,05 III - Central Luzon,,,,,98.1 [92.7-99.5],98.13015,92.7132,99.54015,,,
7784,vbcg,BCG immunization coverage among one-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3325,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2013.0,2013,,WPR,2013,2013,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,,,,PHLDHS201307,07 IVB - MIMAROPA,,,,,90.4 [78.4-96.1],90.38098,78.36991,96.05787,,,
7785,vbcg,BCG immunization coverage among one-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3325,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2013.0,2013,,WPR,2013,2013,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,,,,PHLDHS201314,14 XI - Davao,,,,,97.4 [90.3-99.3],97.36827,90.34509,99.32104,,,
7786,vbcg,BCG immunization coverage among one-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3325,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2013.0,2013,,WPR,2013,2013,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,,,,PHLDHS201316,16 XIII - Caraga,,,,,95.1 [88.4-98.0],95.08126,88.36246,98.00847,,,
7787,vdpt,DTP3 immunization coverage among one-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3335,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2013.0,2013,,WPR,2013,2013,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,,,,PHLDHS201304,04 II - Cagayan Valley,,,,,78.8 [67.0-87.3],78.83332,66.95363,87.25534,,,
7788,vdpt,DTP3 immunization coverage among one-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3335,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2013.0,2013,,WPR,2013,2013,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,,,,PHLDHS201306,06 IVA - CALABARZON,,,,,89.7 [82.4-94.2],89.70935,82.3571,94.21302,,,
7789,vdpt,DTP3 immunization coverage among one-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3335,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2013.0,2013,,WPR,2013,2013,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,,,,PHLDHS201313,13 X - Northern Mindanao,,,,,85.4 [68.4-94.1],85.42231,68.44455,94.05849,,,
7790,vdpt,DTP3 immunization coverage among one-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3335,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2013.0,2013,,WPR,2013,2013,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,,,,PHLDHS201315,15 XII - SOCCSKSARGEN,,,,,86.6 [74.2-93.5],86.57638,74.22539,93.52516,,,
7791,vfull,Full immunization coverage among one-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3317,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2013.0,2013,,WPR,2013,2013,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,,,,PHLDHS201305,05 III - Central Luzon,,,,,76.3 [66.2-84.1],76.25533,66.15627,84.0666,,,
7792,vfull,Full immunization coverage among one-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3317,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2013.0,2013,,WPR,2013,2013,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,,,,PHLDHS201307,07 IVB - MIMAROPA,,,,,71.0 [55.1-82.9],70.95394,55.13138,82.92492,,,
7793,vpolio,Polio immunization coverage among one-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3339,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2013.0,2013,,WPR,2013,2013,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,,,,PHLDHS201304,04 II - Cagayan Valley,,,,,78.8 [65.6-87.9],78.83332,65.58645,87.92022,,,
7794,vpolio,Polio immunization coverage among one-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3339,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2013.0,2013,,WPR,2013,2013,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,,,,PHLDHS201306,06 IVA - CALABARZON,,,,,90.5 [83.2-94.9],90.51167,83.16685,94.85017,,,
7795,vpolio,Polio immunization coverage among one-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3339,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2013.0,2013,,WPR,2013,2013,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,,,,PHLDHS201311,11 VIII - Eastern Visayas,,,,,94.8 [86.8-98.0],94.75535,86.84544,98.01756,,,
7796,vita,Children aged 6-59 months who received vitamin A supplementation (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3332,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2013.0,2013,,WPR,2013,2013,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,,,,PHLDHS201313,13 X - Northern Mindanao,,,,,91.4 [82.0-96.1],91.37669,81.99255,96.10295,,,
7797,vita,Children aged 6-59 months who received vitamin A supplementation (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3332,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2013.0,2013,,WPR,2013,2013,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,,,,PHLDHS201315,15 XII - SOCCSKSARGEN,,,,,86.8 [78.7-92.2],86.83143,78.68264,92.17503,,,
7798,vmsl,Measles immunization coverage among one-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3337,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2013.0,2013,,WPR,2013,2013,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,,,,PHLDHS201303,03 I - Ilocos Region,,,,,81.1 [69.8-88.9],81.12102,69.76465,88.89115,,,
7799,vmsl,Measles immunization coverage among one-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3337,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2013.0,2013,,WPR,2013,2013,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,,,,PHLDHS201305,05 III - Central Luzon,,,,,87.3 [78.5-92.8],87.25774,78.53185,92.76374,,,
7800,vmsl,Measles immunization coverage among one-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3337,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2013.0,2013,,WPR,2013,2013,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,,,,PHLDHS201312,12 IX - Zamboanga Peninsula,,,,,76.9 [66.9-84.6],76.92946,66.8716,84.63534,,,
7801,vmsl,Measles immunization coverage among one-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3337,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2013.0,2013,,WPR,2013,2013,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,,,,PHLDHS201314,14 XI - Davao,,,,,88.2 [79.1-93.6],88.16009,79.14294,93.59438,,,
7802,cpmowho,Contraceptive prevalence - modern methods (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3334,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2017.0,2017,,WPR,2017,2017,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,,,,PHLDHS201711,11 davao,,,,,48.9 [44.9-53.0],48.92604,44.86368,53.00264,,,
7803,csection,Births by caesarean section (in the two or three years preceding the survey) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3326,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2017.0,2017,,WPR,2017,2017,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,,,,PHLDHS201716,16 caraga,,,,,7.0 [4.6-10.5],6.99406,4.611,10.47352,,,
7804,csection5,Births by caesarean section (in the five years preceding the survey) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3326,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2017.0,2017,,WPR,2017,2017,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,,,,PHLDHS201701,01 ilocos,,,,,20.8 [15.5-27.5],20.84692,15.47471,27.47787,,,
7805,csection5,Births by caesarean section (in the five years preceding the survey) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3326,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2017.0,2017,,WPR,2017,2017,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,,,,PHLDHS201708,08 eastern visayas,,,,,9.4 [6.4-13.5],9.35303,6.39904,13.47436,,,
7806,csection5,Births by caesarean section (in the five years preceding the survey) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3326,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2017.0,2017,,WPR,2017,2017,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,,,,PHLDHS201710,10 northern mindanao,,,,,10.0 [7.2-13.7],9.99258,7.23129,13.65309,,,
7807,csection5,Births by caesarean section (in the five years preceding the survey) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3326,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2017.0,2017,,WPR,2017,2017,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,,,,PHLDHS201715,15 autonomous region in muslim mindanao,,,,,3.6 [2.4-5.4],3.59201,2.36858,5.41235,,,
7808,csection5,Births by caesarean section (in the five years preceding the survey) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3326,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2017.0,2017,,WPR,2017,2017,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,,,,PHLDHS201717,17 mimaropa,,,,,6.2 [3.5-10.7],6.18126,3.50833,10.66557,,,
7809,cpmowho,Contraceptive prevalence - modern methods (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3334,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2017.0,2017,,WPR,2017,2017,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,,,,PHLDHS201716,16 caraga,,,,,46.8 [43.8-49.8],46.80158,43.80326,49.82318,,,
7810,cpmt,Contraceptive prevalence - modern and traditional methods (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3333,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2017.0,2017,,WPR,2017,2017,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,,,,PHLDHS201701,01 ilocos,,,,,60.1 [53.8-66.1],60.12130,53.84191,66.08455,,,
7811,bfearly,Early initiation of breastfeeding (in the two years preceding the survey) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3336,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2017.0,2017,,WPR,2017,2017,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,,,,PHLDHS201710,10 northern mindanao,,,,,58.7 [49.6-67.2],58.68844,49.64249,67.18362,,,
7812,cpmt,Contraceptive prevalence - modern and traditional methods (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3333,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2017.0,2017,,WPR,2017,2017,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,,,,PHLDHS201708,08 eastern visayas,,,,,58.8 [54.0-63.5],58.83772,53.99812,63.51221,,,
7813,cpmt,Contraceptive prevalence - modern and traditional methods (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3333,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2017.0,2017,,WPR,2017,2017,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,,,,PHLDHS201710,10 northern mindanao,,,,,53.5 [49.2-57.8],53.50846,49.16178,57.80249,,,
7814,cpmt,Contraceptive prevalence - modern and traditional methods (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3333,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2017.0,2017,,WPR,2017,2017,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,,,,PHLDHS201717,17 mimaropa,,,,,50.8 [46.2-55.3],50.77534,46.24451,55.29346,,,
7815,bfearly,Early initiation of breastfeeding (in the two years preceding the survey) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3336,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2017.0,2017,,WPR,2017,2017,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,,,,PHLDHS201712,12 soccsksargen,,,,,54.2 [42.4-65.4],54.15480,42.42719,65.43946,,,
7816,bfearly5,Early initiation of breastfeeding (in the five years preceding the survey) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3336,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2017.0,2017,,WPR,2017,2017,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,,,,PHLDHS201702,02 cagayan valley,,,,,No data,,,,,,Not available.
7817,bfearly5,Early initiation of breastfeeding (in the five years preceding the survey) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3336,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2017.0,2017,,WPR,2017,2017,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,,,,PHLDHS201704,04 calabarzon,,,,,No data,,,,,,Not available.
7818,bfearly5,Early initiation of breastfeeding (in the five years preceding the survey) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3336,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2017.0,2017,,WPR,2017,2017,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,,,,PHLDHS201709,09 zamboanga peninsula,,,,,No data,,,,,,Not available.
7819,bfearly5,Early initiation of breastfeeding (in the five years preceding the survey) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3336,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2017.0,2017,,WPR,2017,2017,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,,,,PHLDHS201711,11 davao,,,,,No data,,,,,,Not available.
7820,bmi30wm,"Obesity prevalence in non-pregnant women aged 15-49 years, BMI >= 30 (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3319,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2017.0,2017,,WPR,2017,2017,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,,,,PHLDHS201701,01 ilocos,,,,,No data,,,,,,Not available.
7821,bmi30wm,"Obesity prevalence in non-pregnant women aged 15-49 years, BMI >= 30 (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3319,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2017.0,2017,,WPR,2017,2017,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,,,,PHLDHS201703,03 central luzon,,,,,No data,,,,,,Not available.
7822,bmi30wm,"Obesity prevalence in non-pregnant women aged 15-49 years, BMI >= 30 (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3319,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2017.0,2017,,WPR,2017,2017,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,,,,PHLDHS201710,10 northern mindanao,,,,,No data,,,,,,Not available.
7823,bmi30wm,"Obesity prevalence in non-pregnant women aged 15-49 years, BMI >= 30 (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3319,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2017.0,2017,,WPR,2017,2017,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,,,,PHLDHS201712,12 soccsksargen,,,,,No data,,,,,,Not available.
7824,cpmowho,Contraceptive prevalence - modern methods (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3334,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2017.0,2017,,WPR,2017,2017,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,,,,PHLDHS201702,02 cagayan valley,,,,,57.0 [51.4-62.4],57.02109,51.44268,62.4267,,,
7825,cpmowho,Contraceptive prevalence - modern methods (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3334,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2017.0,2017,,WPR,2017,2017,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,,,,PHLDHS201709,09 zamboanga peninsula,,,,,42.0 [37.4-46.8],42.04377,37.40612,46.82624,,,
7826,csection,Births by caesarean section (in the two or three years preceding the survey) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3326,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2017.0,2017,,WPR,2017,2017,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,,,,PHLDHS201702,02 cagayan valley,,,,,19.3 [11.3-31.0],19.29857,11.27048,31.04439,,,
7827,csection,Births by caesarean section (in the two or three years preceding the survey) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3326,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2017.0,2017,,WPR,2017,2017,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,,,,PHLDHS201707,07 central visayas,,,,,8.8 [5.5-13.9],8.81789,5.48187,13.88581,,,
7828,csection,Births by caesarean section (in the two or three years preceding the survey) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3326,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2017.0,2017,,WPR,2017,2017,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,,,,PHLDHS201709,09 zamboanga peninsula,,,,,10.6 [6.9-15.9],10.56407,6.86183,15.92234,,,
7829,bmi30wm,"Obesity prevalence in non-pregnant women aged 15-49 years, BMI >= 30 (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3319,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2017.0,2017,,WPR,2017,2017,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,,,,PHLDHS201717,17 mimaropa,,,,,No data,,,,,,Not available.
7830,carep,Children aged < 5 years with pneumonia symptoms taken to a health facility (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3330,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2017.0,2017,,WPR,2017,2017,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,,,,PHLDHS201702,02 cagayan valley,,,,,No data,,,,,,Not reported - Estimate is based on fewer than 25 cases.
7831,carep,Children aged < 5 years with pneumonia symptoms taken to a health facility (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3330,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2017.0,2017,,WPR,2017,2017,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,,,,PHLDHS201709,09 zamboanga peninsula,,,,,No data,,,,,,Not reported - Estimate is based on fewer than 25 cases.
7832,carep,Children aged < 5 years with pneumonia symptoms taken to a health facility (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3330,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2017.0,2017,,WPR,2017,2017,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,,,,PHLDHS201711,11 davao,,,,,No data,,,,,,Not reported - Estimate is based on fewer than 25 cases.
7833,fps,Demand for family planning satisfied - modern and traditional methods (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3321,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2017.0,2017,,WPR,2017,2017,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,,,,PHLDHS201707,07 central visayas,,,,,72.7 [68.0-76.9],72.65446,67.99574,76.86575,,,
7834,fps,Demand for family planning satisfied - modern and traditional methods (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3321,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2017.0,2017,,WPR,2017,2017,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,,,,PHLDHS201709,09 zamboanga peninsula,,,,,66.8 [61.4-71.8],66.79407,61.38464,71.79392,,,
7835,fps,Demand for family planning satisfied - modern and traditional methods (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3321,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2017.0,2017,,WPR,2017,2017,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,,,,PHLDHS201716,16 caraga,,,,,75.5 [72.0-78.8],75.54391,71.98644,78.78277,,,
7836,fpsmowho,Demand for family planning satisfied - modern methods (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3813,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2017.0,2017,,WPR,2017,2017,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,,,,PHLDHS201701,01 ilocos,,,,,59.5 [51.9-66.6],59.48722,51.90922,66.63853,,,
7837,fpsmowho,Demand for family planning satisfied - modern methods (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3813,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2017.0,2017,,WPR,2017,2017,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,,,,PHLDHS201706,06 western visayas,,,,,56.8 [50.7-62.7],56.79520,50.70331,62.68827,,,
7838,fpsmowho,Demand for family planning satisfied - modern methods (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3813,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2017.0,2017,,WPR,2017,2017,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,,,,PHLDHS201708,08 eastern visayas,,,,,54.6 [49.1-60.1],54.61711,49.05204,60.06914,,,
7839,fpsmowho,Demand for family planning satisfied - modern methods (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3813,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2017.0,2017,,WPR,2017,2017,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,,,,PHLDHS201715,15 autonomous region in muslim mindanao,,,,,42.5 [33.4-52.1],42.48272,33.36482,52.14256,,,
7840,itnwm,Pregnant women sleeping under insecticide-treated nets (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3318,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2017.0,2017,,WPR,2017,2017,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,,,,PHLDHS201707,07 central visayas,,,,,No data,,,,,,Not available.
